"name","created_date","giai_dac_biet","giai_nhat","giai_nhi","giai_ba_1","giai_ba_2","giai_tu_1","giai_tu_2","giai_tu_3","giai_tu_4","giai_tu_5","giai_tu_6","giai_tu_7","giai_nam","giai_sau_1","giai_sau_2","giai_sau_3","giai_bay","giai_tam"
QuangTri,2011/04/21,83270,99458,61806,10925,41110,49858,59805,76512,98445,07657,20287,61668,3300,1972,1381,3649,196,08
QuangTri,2011/04/14,10287,97889,94271,95462,77972,42030,93670,17858,85940,35308,42279,93433,2050,6594,3854,3422,354,58
QuangTri,2011/04/07,42331,83212,88837,98276,68089,83914,55959,99416,40483,06533,35911,71998,3033,4548,3346,9656,369,84
QuangTri,2011/03/31,42532,83019,20508,97603,18883,83260,59853,64398,48709,37253,81274,08411,4845,2638,9912,7420,716,66
QuangTri,2011/03/24,37236,52565,71423,91745,14800,63363,78112,77985,13047,48122,49454,60881,8163,6608,1854,0825,110,07
QuangTri,2011/03/17,30762,95109,12679,98531,22891,14827,22936,68061,58589,18891,68371,15971,1032,8770,1008,0738,860,26
QuangTri,2011/03/10,41000,99360,48248,43963,32558,29233,00205,82338,59968,41664,10934,86346,0550,8348,4147,9896,014,91
QuangTri,2011/03/03,63498,73641,02443,32959,03960,87250,77118,81130,83561,47503,72879,82508,9947,1459,3148,2758,045,92
QuangTri,2011/02/24,09644,61990,23046,90405,05402,00685,35529,49407,29860,58666,36844,05622,9051,3733,6015,9663,169,32
QuangTri,2011/02/17,56945,36179,11489,26827,85561,75983,34037,95334,01961,33083,82212,33728,5509,9651,9732,8117,788,86
QuangTri,2011/02/10,41738,82441,67174,35754,47341,88737,66842,73154,34440,33244,54409,63966,5445,8937,7866,6347,431,80
QuangTri,2011/02/03,45751,50428,96515,38575,19165,88250,71445,84696,24193,53030,26604,24305,0688,0774,6766,4842,952,67
QuangTri,2011/01/27,39884,50783,29375,86635,09673,50223,36345,39362,02886,12255,35745,06002,1878,1843,2925,3118,532,15
QuangTri,2011/01/20,78215,56035,59270,47990,30752,76632,25051,49981,86415,45005,05548,07018,9960,1068,5586,3795,170,34
QuangTri,2011/01/13,14846,52280,36621,91243,76683,34279,27141,32154,46270,34925,12237,50385,3292,7495,2893,6835,936,14
QuangTri,2011/01/06,02224,78484,30644,78362,99719,04817,56112,71137,82170,82835,90694,71869,8283,7310,9951,5686,086,76
QuangTri,2010/12/30,40382,62810,32447,78742,39097,69645,49745,19187,57227,53217,15629,13180,3234,2492,7280,6914,907,15
QuangTri,2010/12/23,38855,43418,80056,86142,43534,44145,88789,16185,25694,96092,57636,19168,0027,6110,0329,0342,908,76
QuangTri,2010/12/16,63530,75252,63187,13331,24900,52622,98155,72466,65510,20492,17290,31738,4004,6106,0513,3051,169,37
QuangTri,2010/12/09,61048,13156,08800,29526,70716,54684,75948,86576,60333,66022,74874,81693,5377,1547,4189,2099,950,69
QuangTri,2010/12/02,20859,25557,24342,36990,49492,48286,54769,35224,60868,16023,21944,25812,7844,9497,3669,2699,341,20
QuangTri,2010/11/25,49505,84959,21372,36677,60834,36361,09299,07045,03317,01937,35768,43385,7103,7870,6469,1919,104,97
QuangTri,2010/11/18,95669,21874,16303,10901,12103,17608,20450,19994,89835,07496,87772,86403,2084,4841,1626,5693,704,37
QuangTri,2010/11/11,76968,10427,63137,40302,17846,10587,84777,10341,86358,34901,74322,32110,4050,7780,1374,9118,091,78
QuangTri,2010/11/04,62425,34147,61956,51130,96037,82498,91228,57079,43656,73467,05293,32916,9710,9880,5917,5241,334,52
QuangTri,2010/10/28,01365,82375,53652,86789,13207,07633,06906,73484,09131,71459,34532,57030,6501,7831,0542,9481,964,08
QuangTri,2010/10/21,62121,62642,24123,71922,98352,93855,16618,78602,30858,82511,56855,07963,2099,2146,1858,1735,892,25
QuangTri,2010/10/14,25216,20895,25923,56814,54929,23992,72837,75131,54173,36958,21533,02234,2308,2709,5095,2936,957,72
QuangTri,2010/10/07,29339,16649,16522,31899,53259,42335,51363,90967,21546,60463,91157,48857,2457,6999,8455,1227,384,58
QuangTri,2010/09/30,43411,31545,54997,47011,72368,97779,96964,79473,81587,00843,07497,42433,0981,4023,5979,5784,051,85
QuangTri,2010/09/23,77024,75256,20229,48031,40952,00265,78899,90592,37647,38122,48561,12334,0773,6774,7019,3445,338,83
QuangTri,2010/09/16,47877,74779,29793,17433,80705,38564,37056,18064,18845,58582,37432,15709,3497,9519,1307,9949,814,68
QuangTri,2010/09/09,53932,05731,08715,20789,05636,96716,50414,40958,88620,56176,37537,86370,5901,7706,4131,6368,842,58
QuangTri,2010/09/02,52704,49885,07399,86196,97724,99250,78758,78889,84973,58156,85719,33236,2126,5591,8084,8879,682,35
QuangTri,2010/08/26,25443,32676,98342,20721,03979,68062,65945,29708,94592,45900,67039,55362,0839,2838,3034,8353,016,63
QuangTri,2010/08/19,88349,08225,80427,34459,38908,81036,84360,24483,05489,60806,50979,38631,1104,2970,0769,6257,787,10
QuangTri,2010/08/12,82028,08593,50138,36178,15032,87811,57152,41088,48344,83018,44631,33337,0277,1276,1769,2170,566,58
QuangTri,2010/08/05,87507,00573,14487,93566,64816,78562,40299,24272,40805,31241,54864,83471,5834,2761,7590,1525,690,61
QuangTri,2010/07/29,46800,66809,25271,76038,06518,41333,27093,01941,78068,07750,95394,41537,1947,1502,9978,5808,239,43
QuangTri,2010/07/22,02300,61097,80729,39636,07773,90480,67378,70817,05214,09007,28029,39775,9173,7417,9521,7758,838,40
QuangTri,2010/07/15,42540,53711,63109,76708,20520,86095,66175,07818,43498,97750,93316,83053,3005,3760,7274,3463,921,91
QuangTri,2010/07/08,33230,06884,68445,55756,71084,60601,20920,96853,81680,77230,72825,78904,1498,8997,8066,3420,559,67
QuangTri,2010/07/01,36328,23834,62840,53865,75405,83281,29952,74359,36392,72830,09752,49407,2324,3679,4344,4824,940,77
QuangTri,2010/06/24,95467,47383,91252,56071,97139,06107,07007,61842,84816,49462,40672,10046,1399,3611,5282,3077,713,73
QuangTri,2010/06/17,36343,31050,24488,41432,85472,79438,23707,74322,78559,46082,80955,27189,4825,2476,4609,1506,528,95
QuangTri,2010/06/10,30328,57906,30329,38466,37264,52988,82139,97706,54502,33388,49477,82594,9005,8339,8440,9343,306,60
QuangTri,2010/06/03,66512,68603,92989,98032,44126,02039,10419,57184,29979,86839,22274,45871,9239,2603,8120,6879,660,09
QuangTri,2010/05/27,74779,42214,99511,53684,95808,26945,77161,53736,12613,46583,76490,69808,7504,7375,1549,2211,799,04
QuangTri,2010/05/20,64074,05484,13306,90030,06323,96902,69060,41455,66479,82865,60642,30106,5158,4495,9294,6863,766,63
QuangTri,2010/05/13,05489,26831,53727,38536,79868,66942,24249,31457,90099,33355,71187,68474,6182,2334,3824,3511,447,06
QuangTri,2010/05/06,63783,23580,74765,94222,68480,87868,67509,10024,75595,20463,32136,24038,2766,7637,0296,4637,398,86
QuangTri,2010/04/29,28289,70907,92853,15607,55501,49531,13599,07826,75629,88849,34447,57141,1803,5472,8201,0694,369,85
QuangTri,2010/04/22,03403,14385,12646,51223,47818,50777,86336,57960,40506,76262,40448,55779,9899,0416,9539,8792,997,12
QuangTri,2010/04/15,17276,72456,60435,25930,05217,40701,06537,56598,75926,59516,91910,38073,1283,6385,3456,7924,488,67
QuangTri,2010/04/08,87383,09352,44604,22000,67777,34324,19642,05626,74229,94744,62560,63434,6312,9557,8411,6148,235,08
QuangTri,2010/04/01,29774,75740,07173,77551,92550,11779,29289,54579,93780,90490,68024,62281,6620,1471,9787,0096,856,81
QuangTri,2010/03/25,63265,71354,70471,84346,45523,67262,47988,63558,19575,53339,56700,10824,6615,2493,2500,7538,789,21
QuangTri,2010/03/18,93645,17088,10784,72771,12557,41709,38060,85834,34451,52338,97620,10317,7302,6095,9744,9869,687,35
QuangTri,2010/03/11,55866,25428,24948,67916,05241,84088,65609,97408,12994,61736,41938,54410,4286,4492,5973,6119,754,09
QuangTri,2010/03/04,92594,07471,14174,87687,31866,97798,56668,72749,71383,53710,37027,43684,2625,4649,2226,6114,799,30
QuangTri,2010/02/25,26598,03704,44651,59487,67600,40725,51877,30688,55485,52687,51024,99360,5099,7202,2160,7201,438,74
QuangTri,2010/02/18,41255,06422,51849,36508,11767,39214,96558,01466,15995,66977,76568,76945,5122,7190,6135,4266,668,18
QuangTri,2010/02/11,79632,34763,63416,76847,75317,93514,17655,51210,63774,94570,58668,44537,8872,4759,4944,6514,282,89
QuangTri,2010/02/04,41050,42195,87109,75593,55586,06193,12951,53212,17641,01021,81052,98614,1890,2244,2907,8976,516,93
QuangTri,2010/01/28,87185,92289,20161,09125,65099,96419,69310,40497,24854,70765,59396,25992,5123,2742,0247,3579,249,82
QuangTri,2010/01/21,29584,06471,88497,44110,06964,12300,12687,65078,04345,45306,93049,54104,7993,6674,8479,8771,708,47
QuangTri,2010/01/14,75304,16128,03773,27225,15744,88614,84426,26404,27773,22134,12635,39951,4595,5118,0134,7053,200,57
QuangTri,2010/01/07,83295,54748,54728,71368,92446,59225,90116,76462,40819,36684,23411,21809,9747,4208,8700,9293,823,26
QuangTri,2009/12/31,16424,55454,78763,93306,61999,12296,85422,40071,80314,62663,57146,23213,5821,1624,8916,0775,325,33
QuangTri,2009/12/24,22422,47180,37447,43738,22751,21505,43746,91147,67062,47148,79107,45492,8790,9329,7675,6262,794,93
QuangTri,2009/12/17,74376,73539,57590,23116,99997,26563,05387,97567,09066,60905,58224,46304,7291,5100,2973,5928,623,25
QuangTri,2009/12/10,92258,10091,94894,63789,35601,23681,85814,35736,60788,38329,73013,94177,9210,9920,3741,7732,518,23
QuangTri,2009/12/03,85896,55866,96921,22308,18928,13788,65193,54320,93231,96101,56420,96441,3680,0356,9195,8068,505,19
QuangTri,2009/11/26,21506,08702,31755,31572,34665,64264,63201,11475,16962,26890,07586,06748,8504,5431,0812,5974,624,80
QuangTri,2009/11/19,54256,33656,90613,81313,68955,56307,59833,19916,54916,01992,92223,57299,9664,2538,9767,5933,532,30
QuangTri,2009/11/12,76436,97584,41985,17370,59593,22605,48442,08250,09176,81952,20031,71643,6097,8526,0311,9472,834,04
QuangTri,2009/11/05,08613,15673,68076,61783,36161,87168,00837,05937,04315,85016,45347,83577,6533,9585,4618,4702,560,05
QuangTri,2009/10/29,46100,06593,73897,89436,23170,07938,75970,93897,53189,49120,25047,25322,2050,9220,3926,2894,027,47
QuangTri,2009/10/22,22153,65812,07004,30088,86812,55553,22175,86635,23545,87653,45501,27608,7863,9915,6044,2584,175,14
QuangTri,2009/10/15,89296,84656,69801,65730,54250,02092,26787,31042,82151,68542,77072,08452,9988,6569,9653,4262,665,76
QuangTri,2009/10/08,34021,76112,55232,59285,11269,23317,08331,99020,87106,16001,43099,19177,3388,1583,8639,5665,199,70
QuangTri,2009/10/01,89733,89004,22955,70278,55641,60364,72618,67762,29568,77337,68638,29148,5500,8215,1488,6248,482,20
QuangTri,2009/09/24,98300,74018,07950,40039,70942,12680,23898,71161,62683,65103,41868,89423,6757,5982,6638,6824,968,05
QuangTri,2009/09/17,45504,34007,72274,55067,41303,40040,65641,50564,50011,87564,75103,94575,6243,9016,1472,7825,675,72
QuangTri,2009/09/10,45682,14198,49078,95796,15794,71627,07658,21333,30964,02624,08331,00985,1072,9912,9587,6595,379,58
QuangTri,2009/09/03,58694,92881,24514,09688,58072,02074,13755,94938,67247,71235,47451,99257,8632,0595,2422,1116,132,43
QuangTri,2009/08/27,14979,56093,83745,94943,57680,27434,85636,51435,30780,48198,92627,07215,8201,5131,1467,2330,775,14
QuangTri,2009/08/20,24644,03582,09718,73057,41979,32367,34376,76520,84824,32060,01121,57994,7870,5684,7800,6957,666,-1
QuangTri,2009/08/13,71923,22220,47587,17445,20200,46293,95117,66008,96680,19741,14453,10351,8436,2926,4234,1214,044,64
QuangTri,2009/08/06,49238,71613,58507,02653,37815,13552,78471,25354,23891,22067,94381,79349,6739,0317,0453,5395,466,19
QuangTri,2009/07/30,26490,08735,45276,07265,90070,10648,06124,90125,55663,37552,00415,68752,5897,4173,5482,3733,036,30
QuangTri,2009/07/23,50626,24764,65010,21480,32906,24855,05435,95425,92179,19046,14046,58223,1418,9429,1827,9853,373,90
QuangTri,2009/07/16,40111,18408,50052,73876,51802,86029,91265,19173,11200,38229,52854,47455,8181,6874,3119,2290,057,99
QuangTri,2009/07/09,33748,10359,48354,68464,83251,66593,98890,91688,79353,64729,84469,95859,8274,4691,2919,5797,268,20
QuangTri,2009/07/02,55702,29929,54873,08696,78980,02392,59007,24624,18808,33414,73587,53093,5196,1344,9431,6338,650,43
QuangTri,2009/06/25,46523,51758,77530,24297,27610,19057,57904,87128,03681,53040,45245,22013,4742,3978,9002,7725,559,39
QuangTri,2009/06/18,62722,90502,81099,20488,62828,52934,87549,50313,20205,12024,29723,79336,6769,4263,4706,3841,516,65
QuangTri,2009/06/11,21625,24220,39888,89209,97684,13782,20278,21647,36143,01028,15331,61578,0530,9871,5018,0920,826,87
QuangTri,2009/06/04,70062,28313,53209,29029,33156,86521,92870,74196,04975,61210,97647,13195,5127,6584,7736,3672,808,95
QuangTri,2009/05/28,21489,95395,71564,72835,03515,34983,78388,40788,58678,61164,34865,31101,0026,6112,1594,0257,401,32
QuangTri,2009/05/21,81180,20930,63038,93893,28181,40968,82679,11233,25784,58550,89180,82675,4959,9713,1337,1328,411,32
QuangTri,2009/05/14,98390,73868,64268,90867,41389,16049,34926,75884,38436,51385,87260,72056,0380,8318,6372,4990,276,07
QuangTri,2009/05/07,71387,17230,07602,14283,68375,90656,44719,60925,14978,78172,34838,73034,4941,9838,6660,0548,425,54
QuangTri,2009/04/30,77520,79920,17588,79509,50329,62035,56906,57940,67038,28509,46235,01248,9309,5975,8077,4492,926,32
QuangTri,2009/04/23,95207,37697,04043,56979,33118,84648,48075,92036,21770,48264,13311,06492,6995,7475,1168,3213,327,25
QuangTri,2009/04/16,20240,95105,58924,90395,75621,72543,87582,67893,65286,96476,99157,07514,2531,5185,0998,4852,444,21
QuangTri,2009/04/09,75876,59876,04932,73144,93873,44082,02007,22702,53134,55611,84592,16108,8831,5593,0828,6408,255,28
QuangTri,2009/04/02,89942,87129,07481,37122,54271,65807,83778,57178,35794,24223,65919,06102,4729,9091,5778,0933,496,88
QuangTri,2009/03/26,97252,53609,94186,19399,38864,30299,83194,83348,58437,45244,19198,00210,6109,1376,4958,0968,987,93
QuangTri,2009/03/19,43348,03916,99107,88995,18547,89092,88237,36801,64730,62965,68975,22694,6168,5949,2130,7107,899,02
QuangTri,2009/03/12,96461,82458,51385,98414,86704,29808,15921,12997,69083,02610,40020,11168,2073,4512,1110,8683,660,23
QuangTri,2009/03/05,59236,37312,81264,66816,75483,42609,87573,23046,30954,70422,38921,04403,3662,1261,7008,6755,269,51
QuangTri,2009/02/26,59829,97542,72340,64472,26177,89807,14711,19764,89313,09474,43677,90405,4832,9344,4172,4086,215,14
QuangTri,2009/02/19,96175,92132,36385,89333,84610,01553,32091,43832,77898,03175,51531,20233,0687,8871,7803,5876,650,42
QuangTri,2009/02/12,51205,21346,16769,16770,89868,55720,79019,92753,91777,46443,84879,23659,0609,6192,0405,4877,737,89
QuangTri,2009/02/05,71240,60623,47760,46054,49097,11014,13312,09893,47102,04700,76427,92463,9442,0122,9116,4240,008,55
QuangTri,2009/01/29,92342,93638,69191,05109,79158,91362,64294,94742,16110,66149,66447,60800,3318,8478,3809,4331,409,09
QuangTri,2009/01/22,80334,60964,69561,91835,26943,64436,57717,08066,54870,53873,75840,27110,5552,7553,8536,9118,738,94
QuangTri,2009/01/15,81654,73472,16120,97195,65598,81807,15729,82706,50855,79070,65777,18084,0183,4907,6540,3632,987,79
QuangTri,2009/01/08,74832,11221,45215,92065,35645,79347,90240,74286,39993,81584,41428,22063,6794,9941,8995,3681,472,57
QuangTri,2009/01/01,74877,30772,39501,09806,15326,10209,02876,33552,70178,88421,81085,30253,8821,4999,2723,7440,855,76
QuangTri,2008/12/25,97148,64075,56207,05446,40691,26566,72426,60307,36409,52767,96752,59073,2738,2063,0664,9733,611,99
QuangTri,2008/12/18,09958,41151,75120,40600,72223,89689,34055,75343,81464,67646,83371,12575,0838,3146,3205,7007,900,83
QuangTri,2008/12/11,46868,83153,54428,55836,28744,95209,77085,09703,19008,28744,09141,33756,0380,6717,6880,8825,531,95
QuangTri,2008/12/04,90279,81163,52109,05178,16823,28742,65630,88247,61920,01780,21007,90944,0234,1168,7063,0980,775,48
QuangTri,2008/11/27,36035,81157,16718,92833,62012,66048,78078,09721,45518,23091,34036,92531,1955,9390,3411,4326,378,58
QuangTri,2008/11/20,91803,17184,07496,84376,97714,51909,96527,64457,72630,58418,94075,52477,8671,0460,4758,2919,374,97
QuangTri,2008/11/13,46894,84818,68571,38801,70449,70793,92397,01225,00735,18682,17059,79493,8850,6768,7070,4061,071,32
QuangTri,2008/11/06,03913,83223,83940,20920,26416,53931,21699,10965,29114,61086,12080,63722,3884,7371,4390,4500,083,31
QuangTri,2008/10/30,63831,89019,70703,87804,84124,24891,57501,39485,82124,59887,62998,54477,3063,2043,3298,1938,355,27
QuangTri,2008/10/23,64949,91215,04607,29342,05207,43990,77358,02194,91727,03995,73207,75290,9332,3708,6292,3255,861,26
QuangTri,2008/10/16,21343,03944,55072,27972,57084,75389,42892,65300,70095,26007,86998,15126,7319,1405,7835,6753,730,54
QuangTri,2008/10/09,21818,14909,67775,46541,22731,04490,56164,30202,89395,60955,89009,48690,7717,1339,3336,9025,215,10
QuangTri,2008/10/02,29863,93665,33773,02261,57366,12484,05819,94608,63469,47753,61347,20640,0595,9245,6671,0348,282,84
QuangTri,2008/09/25,80692,78580,93011,74688,59675,11482,11689,04023,11947,16983,21808,40988,7417,0135,4150,2655,042,70
QuangTri,2008/09/18,83515,10430,38160,11513,14080,15895,81974,03223,08513,19971,35872,01715,0653,9550,8830,4894,810,91
QuangTri,2008/09/11,82549,55621,09850,62801,92329,97327,14835,10004,60603,36575,65243,49130,7957,1067,8105,6290,629,55
QuangTri,2008/09/04,49059,46719,90658,40907,71798,88879,35287,93735,00475,85677,03500,23451,1022,9713,7874,2351,048,70
QuangTri,2008/08/28,01563,04023,19425,73026,63795,30919,63745,55901,48045,13247,79406,46436,1475,0724,3833,0883,802,68
QuangTri,2008/08/21,60037,30868,25195,81267,06345,76172,12139,69277,46458,84465,88947,30405,4828,8171,2323,5734,356,86
QuangTri,2008/08/14,26517,46818,80464,47917,19972,79993,77782,49825,13289,44859,86440,39457,1946,4294,3827,6960,981,33
QuangTri,2008/08/07,31393,79688,67910,65520,28658,91121,14042,39342,98302,61326,54711,71126,2631,2639,9976,1448,628,20
QuangTri,2008/07/31,76207,85205,73656,85396,68043,47726,02701,47361,06179,49247,85775,16236,9512,7837,9718,9771,729,-1
QuangTri,2008/07/24,27995,90686,26253,98708,23231,46606,11747,15245,01752,65916,44832,49502,3876,1183,0301,5530,958,40
QuangTri,2008/07/17,03359,38240,01333,39828,08253,50377,89410,72351,00345,39192,79553,61141,3337,9091,2172,9872,942,09
QuangTri,2008/07/10,44374,16852,37242,88032,29066,60750,71551,50628,15033,61326,42894,54340,3601,5001,3714,2408,816,82
QuangTri,2008/07/03,15992,09770,25009,60719,54683,32215,39899,84873,51878,79643,56967,46848,3559,0491,3534,3623,697,62
QuangTri,2008/06/12,98433,94233,65872,22409,31027,03077,91927,54531,24949,13392,11981,29822,1533,1803,6239,3621,957,04
QuangTri,2008/06/05,17306,06345,41893,93058,06195,00708,75996,86198,64056,17364,04927,39094,5552,0033,5954,5504,708,98
QuangTri,2008/05/29,21337,97815,14654,43704,08803,61939,83744,49035,02123,77451,04869,85211,2352,8485,3107,3657,290,59
QuangTri,2008/05/22,24499,79599,55283,10709,28147,52964,90792,81452,97223,92716,23902,41602,8606,6246,5331,6655,912,25
QuangTri,2008/05/15,89884,62628,58142,72196,38415,34985,51035,65380,00952,84085,02740,81890,6423,3825,9274,7275,489,77
QuangTri,2008/05/08,61606,51289,85471,15471,53450,20698,06778,72060,71155,92225,86692,72469,9247,2312,4703,0589,112,18
QuangTri,2008/05/01,75917,86923,93008,19058,94121,31116,68338,79085,07860,94302,80473,39553,3687,0333,8187,5126,180,08
QuangTri,2008/04/24,11666,47646,33941,92619,78446,18276,29370,89826,24778,25728,46376,3470,7069,6612,6698,0060,130,56
QuangTri,2008/04/17,24002,03768,19366,19179,12035,79656,96869,10331,88471,50343,73941,6030,0950,1060,8512,2959,555,51
QuangTri,2008/04/10,51165,18397,03519,05675,71895,22688,55144,75510,41715,59912,12079,7028,9091,6496,7729,5995,962,27
QuangTri,2008/04/03,86380,76194,71246,16831,65262,07679,59143,73404,24428,58625,08482,5949,1605,6881,7955,2186,283,53
QuangTri,2008/03/27,29499,42822,04912,20008,00736,67092,35747,64699,33449,31313,42459,1474,4381,4121,7181,3803,821,83
QuangTri,2008/03/20,41176,94309,29708,89434,76765,98797,56039,67142,27558,69273,02130,7957,0783,9847,7266,5726,482,32
QuangTri,2008/03/13,16630,75968,02756,53383,20001,24796,59066,09717,21024,42236,15686,6811,7433,0190,4108,2170,340,41
QuangTri,2008/03/06,83757,99754,09076,33473,95503,23506,24083,09105,15625,59075,80219,6107,3659,6109,2843,7376,869,13
QuangTri,2008/02/28,84010,47013,17442,21832,94065,53856,76955,65678,49981,17449,49127,6416,2394,0796,6322,8811,174,24
QuangTri,2008/02/21,89205,96048,15113,18790,39011,53499,12925,73169,57176,28440,90207,9975,7681,8956,8885,7726,969,11
QuangTri,2008/02/14,60188,47021,09262,76707,28711,69239,46061,82846,54463,07519,86192,6967,4209,2873,8253,1118,774,76
QuangTri,2008/02/07,19193,33442,16266,73901,10768,60508,73734,47286,69614,40664,07965,4104,1189,1732,9789,4008,838,18
QuangTri,2008/01/31,18296,59312,02036,86929,25205,10246,03533,34175,45083,71204,94302,3839,9028,9584,2317,6311,668,57
QuangTri,2008/01/24,34307,03360,31854,39464,26780,85672,39044,26651,86817,94908,42165,6658,5424,2066,7586,7733,218,92
QuangTri,2008/01/17,33983,00680,88807,25271,25214,71225,33597,51633,24637,66298,61549,6258,6512,2259,1523,6736,698,86
QuangTri,2008/01/10,08883,75621,97186,54239,33944,89275,02565,40298,21129,94356,05853,7432,6429,0687,2357,0392,558,00
QuangTri,2008/01/03,86048,57209,13493,87263,05337,82039,44250,43905,01856,04648,80584,7154,2252,6797,2992,0033,600,43
QuangTri,2007/12/27,75511,72295,91636,45165,05275,22685,64582,09227,50556,73880,54463,94621,7693,8761,2549,7167,634,06
QuangTri,2007/12/20,50242,13871,35629,35562,50485,66114,45494,38560,76266,19746,87019,71662,2521,3248,4914,8099,439,92
QuangTri,2007/12/13,38274,59902,95902,58615,13245,30573,47295,60482,46805,38641,93784,27955,4677,0796,3769,6288,296,06
QuangTri,2007/12/06,96369,65913,52170,30501,17393,90440,63281,72024,03025,68259,94049,97430,8119,9227,1767,5137,097,23
QuangTri,2007/11/29,95834,56962,63627,40727,34808,31080,10953,48506,49320,27284,23634,19871,8102,0685,9589,2456,392,32
QuangTri,2007/11/22,04122,51348,27164,61482,18161,12652,86580,17380,63037,78233,78529,80675,0207,6068,3607,1918,285,34
QuangTri,2007/11/15,43790,14942,01102,71566,81223,63270,33185,28395,40870,00452,32046,67295,3202,0284,5074,9555,328,79
QuangTri,2007/11/08,31912,59046,64323,32365,19331,12156,31139,74114,03982,74611,89222,54123,3313,5370,2185,0253,324,41
QuangTri,2007/11/01,95829,36327,03988,41550,75424,70312,31549,92477,48403,62983,60776,61595,4674,8775,6402,5220,079,82
QuangTri,2007/10/25,97526,70872,31108,05939,22412,42396,31447,79282,44289,67119,18701,21004,6784,3214,6472,3943,831,81
QuangTri,2007/10/18,84463,74720,23530,04755,54787,70685,75373,20008,55961,74925,87233,14984,6547,2709,6399,3064,223,61
QuangTri,2007/10/11,43621,70406,40953,41632,99952,99025,67817,60905,25457,76747,83630,14415,8078,1057,0441,6695,793,65
QuangTri,2007/10/04,25010,31711,20416,26952,66336,17062,31167,33534,27479,75426,60003,57170,0469,1609,2158,1339,244,89
QuangTri,2007/09/27,30529,60757,46310,08356,79887,80318,58377,38266,15924,20612,35245,72927,0617,1170,8255,7291,096,03
QuangTri,2007/09/20,01769,34497,46188,69899,34124,55299,19803,62564,58945,91172,12367,93225,4381,9886,3798,1910,557,25
QuangTri,2007/09/13,81015,32181,53969,98379,75558,36649,93216,64434,38669,93510,63374,28241,5056,4445,4680,6107,428,22
QuangTri,2007/09/06,77579,09724,33708,18687,50110,64246,29920,24249,40259,69651,21760,47264,7562,9253,6403,3442,378,52
QuangTri,2007/08/09,22888,98863,26188,92982,04680,43326,28008,14893,58524,86655,64220,88772,3792,3922,8869,7791,555,91
QuangTri,2007/07/19,99939,26403,86738,53602,01195,37887,86409,99107,04554,04182,70549,62379,7132,1133,5841,1428,890,40
QuangTri,2007/07/12,60573,15714,95688,02067,48809,34664,86975,62121,68170,34658,61857,76074,8278,0259,8398,9848,810,23
QuangTri,2007/07/05,73883,33560,95889,52274,27294,58633,06060,14163,27942,29467,03825,08328,1891,9747,4291,4889,007,51
QuangTri,2007/06/28,54750,97537,57727,88160,42629,77466,17177,32428,57705,18561,69948,88915,8892,0170,1741,1599,150,57
QuangTri,2007/06/14,54750,97537,57727,88160,42629,77466,17177,32428,57705,18561,69948,88915,8892,0170,1741,1599,150,57
QuangTri,2007/05/31,36043,96252,41729,32809,13221,97834,85347,99916,48564,33624,45747,63356,8055,7415,3425,2970,545,26
QuangTri,2007/05/10,36043,96252,41729,32809,13221,97834,85347,99916,48564,33624,45747,63356,8055,7415,3425,2970,545,26
QuangTri,2007/04/26,42751,87013,13444,34107,54773,26545,83477,20006,83227,43766,17512,45609,9906,5591,1756,4201,653,72
QuangTri,2007/04/12,90915,07984,65107,59153,42325,19945,51215,66685,96280,55999,73385,87790,3114,5560,1589,7301,914,93
QuangTri,2007/04/05,60071,68335,90863,93230,01613,45922,03418,36521,27085,31291,27989,83095,2052,9637,3537,4078,694,22
QuangTri,2007/03/29,92786,15671,35846,70131,46985,60932,28188,27778,82156,67994,15911,86671,2365,2343,1402,2049,561,78
QuangTri,2007/03/22,49627,77751,00941,09807,72172,36043,80662,54824,31391,57586,57504,03013,2462,2655,2187,8413,534,16
QuangTri,2007/03/15,99093,32803,94332,14691,08629,71305,23308,59798,37754,32498,66943,81472,8957,7289,9577,2784,220,90
QuangTri,2007/03/08,35508,66774,57410,15223,71929,97981,70605,75565,96789,38355,29336,16116,7773,4078,9318,7706,362,83
QuangTri,2007/03/01,38455,63832,71518,85901,25463,86960,41093,44871,13601,59129,54555,76973,5434,3830,9234,4978,206,79
QuangTri,2007/02/22,39401,33747,77590,15534,50480,60535,02180,59184,36002,68745,45230,04335,4688,8421,5757,5860,609,24
QuangTri,2007/02/15,94430,00701,23840,88904,31998,38482,07222,71986,39478,32185,93279,07497,5638,9322,0639,7684,056,68
QuangTri,2007/02/08,21739,43904,95440,22877,98369,90702,17411,65783,20528,25533,94271,38813,1529,3045,1368,6440,917,08
QuangTri,2007/02/01,69532,17285,80823,12325,26542,51479,08891,29822,33756,23407,11050,86042,8716,2296,3639,9887,883,59
QuangTri,2007/01/25,22514,63374,67977,08271,25257,54218,12633,97649,44440,09278,15146,49279,7586,2609,7088,7821,331,40
QuangTri,2007/01/18,11826,39519,90246,82944,79711,41775,90690,11442,25817,24717,45068,31464,7047,5851,5674,3833,836,64
QuangTri,2007/01/11,95551,81858,54284,65940,37815,31387,18541,18625,26804,70748,63107,20639,1343,0436,5050,8413,057,94
QuangTri,2007/01/04,41429,27566,23092,12506,76662,19104,84669,40958,50727,72238,00679,29842,1592,8194,8377,4430,027,98
QuangTri,2006/12/28,91616,23482,25216,93527,36798,76466,79002,49022,95490,11498,24889,51372,6217,6339,0749,4855,129,34
